DATE,TIME_hh,TIME_mm,Man_kW,Temp_C,Sun_h,Wind_m_par_S,Rain_mm
2018/10/20,3,00,2371,15.2,0,2.7,0
2018/10/20,4,00,2382,15,0,2.8,0
2018/10/20,5,00,2405,15,0,2.4,0
2018/10/20,6,00,2453,14.7,0,2.6,0
2018/10/20,7,00,2627,14.6,0.3,3.1,0
2018/10/20,8,00,2831,15.5,0.5,1.5,0
2018/10/20,9,00,2968,17.4,0.4,3,0
2018/10/20,10,00,3011,19,0.8,4.1,0
2018/10/20,11,00,3013,19.9,0.9,3.2,0
2018/10/20,12,00,2948,19.9,0.6,2.6,0
2018/10/20,13,00,2957,21.2,0.8,3.7,0
2018/10/20,14,00,2933,20.8,0.4,2.6,0
2018/10/20,15,00,2905,21.4,0.8,2.6,0
2018/10/20,16,00,2959,20.6,0.9,2.9,0
2018/10/20,17,00,3105,19.4,0,3.3,0
2018/10/20,18,00,3084,15.8,0,4,1
2018/10/20,19,00,3017,14.1,0,2.6,4.5
2018/10/20,20,00,2919,14.1,0,2.4,3.5
2018/10/20,21,00,2764,14,0,2.6,0
2018/10/20,22,00,2621,13.4,0,2.4,0
2018/10/20,23,00,2487,13.4,0,2.7,0
2018/10/21,0,00,2328,14.1,0,3.4,0
2018/10/21,1,00,2212,14.7,0,3.4,0
2018/10/21,2,00,2197,14.2,0,4,0
2018/10/21,3,00,2225,14.4,0,3.3,0
2018/10/21,4,00,2246,13.9,0,3,0
2018/10/21,5,00,2266,13.8,0,2.2,0
2018/10/21,6,00,2259,13.1,0,3,0
2018/10/21,7,00,2363,13.2,0.4,3,0
2018/10/21,8,00,2518,15.8,1,3.7,0
2018/10/21,9,00,2658,17.4,1,2.9,0
2018/10/21,10,00,2708,18.7,1,4.1,0
2018/10/21,11,00,2713,19.7,1,2.4,0
2018/10/21,12,00,2723,20.5,1,2.6,0
2018/10/21,13,00,2717,20.7,1,2.6,0
2018/10/21,14,00,2691,20.8,1,2.1,0
2018/10/21,15,00,2675,20.7,1,2.7,0
2018/10/21,16,00,2719,19,1,1.6,0
2018/10/21,17,00,2961,19.2,0.7,3.3,0
2018/10/21,18,00,3007,18.7,0,3.1,0
2018/10/21,19,00,2957,17.6,0,1.9,0
2018/10/21,20,00,2868,16.2,0,1.5,0
2018/10/21,21,00,2723,14.9,0,0.8,0
2018/10/21,22,00,2565,14.4,0,1.8,0
2018/10/21,23,00,2418,13.8,0,0.6,0
2018/10/22,0,00,2269,13.3,0,0.6,0
2018/10/22,1,00,2175,14,0,2.1,0
2018/10/22,2,00,2169,13.3,0,2.5,0
2018/10/22,3,00,2214,13.3,0,2.1,0
2018/10/22,4,00,2268,13,0,2,0
2018/10/22,5,00,2372,12.3,0,2.9,0
2018/10/22,6,00,2545,12.3,0,2.1,0
2018/10/22,7,00,2758,13.1,0.3,1.5,0
2018/10/22,8,00,3040,14.7,1,1.7,0
2018/10/22,9,00,3259,17.3,1,2,0
2018/10/22,10,00,3321,18.4,1,1.4,0
2018/10/22,11,00,3343,19.9,1,2.2,0
2018/10/22,12,00,3209,21.1,1,1.5,0
2018/10/22,13,00,3349,21.3,1,1.7,0
2018/10/22,14,00,3357,21,1,2.4,0
2018/10/22,15,00,3323,20.2,1,1.1,0
2018/10/22,16,00,3350,20.2,1,2.3,0
2018/10/22,17,00,3454,18,0.3,2.3,0
2018/10/22,18,00,3393,18.3,0,3.6,0
2018/10/22,19,00,3254,17.6,0,2.6,0
2018/10/22,20,00,3104,16.6,0,2.6,0
2018/10/22,21,00,2976,16.8,0,2.1,0
2018/10/22,22,00,2854,16.1,0,2,0
2018/10/22,23,00,2676,15.3,0,1.6,0
2018/10/23,0,00,2483,15.2,0,2.7,0
2018/10/23,1,00,2374,14.8,0,3.2,0
2018/10/23,2,00,2369,15,0,2.7,0
2018/10/23,3,00,2397,14.8,0,2.6,0
2018/10/23,4,00,2433,14,0,3,0
2018/10/23,5,00,2512,14.1,0,3,0
2018/10/23,6,00,2674,13.7,0,3.3,0
2018/10/23,7,00,2947,14.1,0.2,1.9,0
2018/10/23,8,00,3235,14.3,0,2.6,0
2018/10/23,9,00,3433,13.2,0,1.8,0.5
2018/10/23,10,00,3477,14.1,0.2,2.1,0
2018/10/23,11,00,3444,14.3,0,2.1,0
2018/10/23,12,00,3325,14,0,3.4,0.5
2018/10/23,13,00,3439,14.4,0,2.7,0.5
2018/10/23,14,00,3397,14.8,0,2.6,0
2018/10/23,15,00,3357,14.9,0,3,0
2018/10/23,16,00,3441,14.9,0,2.7,0
2018/10/23,17,00,3563,14.7,0,2.1,0
2018/10/23,18,00,3513,14.5,0,3.1,0
2018/10/23,19,00,3375,14.8,0,3.3,0
2018/10/23,20,00,3215,15,0,2.7,0
2018/10/23,21,00,3062,15.2,0,3.1,0
2018/10/23,22,00,2923,15.4,0,2.8,0
2018/10/23,23,00,2737,15.9,0,3.3,0
2018/10/24,0,00,2536,15.5,0,2.7,0
2018/10/24,1,00,2416,14.7,0,3,0
2018/10/24,2,00,2395,14.2,0,2.4,0.5
2018/10/24,3,00,2415,14.3,0,1.9,0
2018/10/24,4,00,2443,14.3,0,1.3,0
2018/10/24,5,00,2510,14.2,0,1.5,0
2018/10/24,6,00,2695,14.1,0,1.9,0
2018/10/24,7,00,2935,15,0,2.6,0
2018/10/24,8,00,3200,15.4,0,2.6,0
2018/10/24,9,00,3390,16.1,0,4.2,0
2018/10/24,10,00,3437,17.6,0.1,2.8,0
2018/10/24,11,00,3428,20.5,0.7,2,0
2018/10/24,12,00,3309,20.3,0.7,2.2,0
2018/10/24,13,00,3439,21.7,0.7,2.1,0
2018/10/24,14,00,3421,21.9,1,2.3,0
2018/10/24,15,00,3374,22.1,1,1.3,0
2018/10/24,16,00,3408,21.4,1,1.6,0
2018/10/24,17,00,3498,19.7,0.6,2.3,0
2018/10/24,18,00,3427,19.7,0,2.5,0
2018/10/24,19,00,3284,19.3,0,2.6,0
2018/10/24,20,00,3125,18.6,0,2.7,0
2018/10/24,21,00,2974,17.7,0,1.8,0
2018/10/24,22,00,2861,17.7,0,1.4,0
2018/10/24,23,00,2676,17.5,0,2.2,0
2018/10/25,0,00,2479,17.5,0,2.2,0
2018/10/25,1,00,2360,17,0,1,0
2018/10/25,2,00,2348,16.6,0,2.5,0
2018/10/25,3,00,2385,15.8,0,1.9,0
2018/10/25,4,00,2416,14.6,0,2.2,0
2018/10/25,5,00,2489,14.4,0,1.5,0
2018/10/25,6,00,2622,14.3,0,2,0
2018/10/25,7,00,2837,15.6,0.3,1.9,0
2018/10/25,8,00,3093,17.7,1,2.2,0
2018/10/25,9,00,3314,19.2,1,2.7,0
2018/10/25,10,00,3380,20.2,1,2.6,0
2018/10/25,11,00,3398,21.4,1,1.9,0
2018/10/25,12,00,3264,21.8,1,1.7,0
2018/10/25,13,00,3419,22,1,1.4,0
2018/10/25,14,00,3423,21.8,1,2.4,0
2018/10/25,15,00,3383,21.1,1,1.5,0
2018/10/25,16,00,3391,19.8,1,2.8,0
2018/10/25,17,00,3490,18.8,0.1,1.7,0
2018/10/25,18,00,3423,19.3,0,3.5,0
2018/10/25,19,00,3276,18.4,0,2.6,0
2018/10/25,20,00,3128,17.6,0,2.7,0
2018/10/25,21,00,2985,17.4,0,2.5,0
2018/10/25,22,00,2875,16.8,0,2.6,0
2018/10/25,23,00,2699,17.1,0,2.4,0
2018/10/26,0,00,2501,16.7,0,2.2,0
2018/10/26,1,00,2379,16.3,0,2.2,0
2018/10/26,2,00,2368,16.5,0,2.3,0
2018/10/26,3,00,2393,16,0,2.4,0
2018/10/26,4,00,2425,15.3,0,2.7,0
2018/10/26,5,00,2505,15.7,0,1.6,0
2018/10/26,6,00,2655,15.8,0,1.5,0
2018/10/26,7,00,2883,15.6,0,2.2,0
2018/10/26,8,00,3137,16,0.1,2.5,0
2018/10/26,9,00,3331,16.8,0,1.2,0
2018/10/26,10,00,3363,17.4,0,1.7,0
2018/10/26,11,00,3379,19.5,0.2,2.6,0
2018/10/26,12,00,3211,20,0.3,1.3,0
2018/10/26,13,00,3343,20.4,0.7,3,0
2018/10/26,14,00,3354,20,0.7,3.7,0
2018/10/26,15,00,3330,20.5,0.2,2.6,0
2018/10/26,16,00,3395,19.7,0.4,2.4,0
2018/10/26,17,00,3458,18.9,0,2.1,0
2018/10/26,18,00,3379,19.3,0,2.1,0
2018/10/26,19,00,3241,19.6,0,2.4,0
2018/10/26,20,00,3097,18.5,0,1.4,0
2018/10/26,21,00,2951,19.7,0,2.3,0
2018/10/26,22,00,2848,18.9,0,2.7,0
2018/10/26,23,00,2696,18.3,0,2.3,0
2018/10/27,0,00,2502,17.5,0,1.1,0
2018/10/27,1,00,2383,16.4,0,1.4,0
2018/10/27,2,00,2355,16.5,0,1.6,1.5
2018/10/27,3,00,2376,16.7,0,0.6,3.5
2018/10/27,4,00,2387,16.9,0,1.1,1
2018/10/27,5,00,2403,16.5,0,2,3
2018/10/27,6,00,2475,16.2,0,0.7,1.5
2018/10/27,7,00,2686,16.7,0,1.9,1.5
2018/10/27,8,00,2938,16.9,0,1.6,0
2018/10/27,9,00,3063,18.2,0,1.1,0
2018/10/27,10,00,3065,19.6,0.1,2.1,0
2018/10/27,11,00,3073,20.8,0.6,3,0
2018/10/27,12,00,2970,22.7,0.2,5,0
2018/10/27,13,00,3008,22.4,0,2.6,0
2018/10/27,14,00,3022,23.2,0.3,3.5,0
2018/10/27,15,00,3002,23.7,0.9,3.8,0
2018/10/27,16,00,3011,22.3,1,2.8,0
2018/10/27,17,00,3150,20.6,0.6,1.8,0
2018/10/27,18,00,3136,19.3,0,2.9,0
2018/10/27,19,00,3056,19.2,0,2,0
2018/10/27,20,00,2944,18.6,0,2.1,0
2018/10/27,21,00,2777,18.8,0,3.2,0
2018/10/27,22,00,2634,19.1,0,2.6,0
2018/10/27,23,00,2481,18.8,0,1.9,0
2018/10/28,0,00,2315,17.4,0,1.4,0
2018/10/28,1,00,2217,16.8,0,2.2,0
2018/10/28,2,00,2197,16.6,0,2.3,0
2018/10/28,3,00,2224,15.1,0,2.3,0
2018/10/28,4,00,2244,14.9,0,2.8,0
2018/10/28,5,00,2255,14.3,0,3.7,0
2018/10/28,6,00,2255,14.4,0,1.7,0
2018/10/28,7,00,2360,14.7,0,1.8,0
2018/10/28,8,00,2534,15.8,0.1,3.3,0
2018/10/28,9,00,2628,16.3,0,2.8,0
2018/10/28,10,00,2690,18.6,0.4,2.4,0
2018/10/28,11,00,2707,18.7,0.2,2.9,0
2018/10/28,12,00,2690,19.3,0.1,1.8,0
2018/10/28,13,00,2700,19,0.1,1.8,0
2018/10/28,14,00,2682,20.1,0.5,1.8,0
2018/10/28,15,00,2663,19.2,0.3,2.3,0
2018/10/28,16,00,2741,19.1,0.9,2.5,0
2018/10/28,17,00,2979,18.2,0.4,2.3,0
2018/10/28,18,00,3012,18.1,0,2.5,0
2018/10/28,19,00,2961,17.3,0,1.8,0
2018/10/28,20,00,2875,17.6,0,2.2,0
2018/10/28,21,00,2732,16.8,0,1.9,0
2018/10/28,22,00,2576,15.3,0,1.3,0
2018/10/28,23,00,2428,15.2,0,2,0
2018/10/29,0,00,2283,15.1,0,1.6,0
2018/10/29,1,00,2179,14.7,0,2.4,0
2018/10/29,2,00,2175,14.4,0,2.1,0
2018/10/29,3,00,2223,14.1,0,2.7,0
2018/10/29,4,00,2279,12.6,0,2.2,0
2018/10/29,5,00,2384,12.4,0,2.2,0
2018/10/29,6,00,2539,12.6,0,2.9,0
2018/10/29,7,00,2745,13,0.2,0.5,0
2018/10/29,8,00,3026,15.7,1,0.9,0
2018/10/29,9,00,3257,18.7,1,1.2,0
2018/10/29,10,00,3318,20.1,1,3.3,0
2018/10/29,11,00,3348,21.2,1,1.4,0
2018/10/29,12,00,3221,21.4,1,2,0
2018/10/29,13,00,3360,21.5,1,3.9,0
2018/10/29,14,00,3370,21.2,1,3.4,0
2018/10/29,15,00,3330,20.8,1,2.6,0
2018/10/29,16,00,3359,19.6,1,3.4,0
2018/10/29,17,00,3460,18.8,0.5,2.9,0
2018/10/29,18,00,3395,16.6,0,1.5,0
2018/10/29,19,00,3248,16.3,0,1.8,0
2018/10/29,20,00,3095,18,0,2.6,0
2018/10/29,21,00,2956,17.5,0,4.8,0
2018/10/29,22,00,2834,16.8,0,2.8,0
2018/10/29,23,00,2664,15.1,0,2.9,0
2018/10/30,0,00,2476,14.8,0,3,0
2018/10/30,1,00,2361,14.1,0,2.5,0
2018/10/30,2,00,2353,14,0,2.1,0
2018/10/30,3,00,2387,13.1,0,1.3,0
2018/10/30,4,00,2427,12.6,0,2.5,0
2018/10/30,5,00,2512,12.1,0,2.1,0
2018/10/30,6,00,2657,12,0,1.5,0
2018/10/30,7,00,2837,13.6,0.2,1.6,0
2018/10/30,8,00,3088,15.8,1,1,0
2018/10/30,9,00,3291,18,1,2.6,0
2018/10/30,10,00,3345,19.7,1,2.5,0
2018/10/30,11,00,3372,20.8,1,1.3,0
2018/10/30,12,00,3235,22.3,1,0.8,0
2018/10/30,13,00,3394,22.3,1,1.3,0
2018/10/30,14,00,3397,22.3,1,1.7,0
2018/10/30,15,00,3353,21.3,1,3.2,0
2018/10/30,16,00,3385,20.2,0.1,2.4,0
2018/10/30,17,00,3478,19,0.3,1.7,0
2018/10/30,18,00,3408,17.1,0,2.2,0
2018/10/30,19,00,3261,17.6,0,4.7,0
2018/10/30,20,00,3107,16.9,0,5,0
2018/10/30,21,00,2968,16.4,0,4,0
2018/10/30,22,00,2850,16.6,0,3.6,0
2018/10/30,23,00,2689,16.1,0,2.3,0
2018/10/31,0,00,2489,15.2,0,2.7,0
2018/10/31,1,00,2383,14.6,0,3.1,0
2018/10/31,2,00,2363,13.3,0,2.9,0
2018/10/31,3,00,2397,12.7,0,2.7,0
2018/10/31,4,00,2426,12.1,0,2.9,0
2018/10/31,5,00,2523,12.9,0,4,0
2018/10/31,6,00,2689,12.8,0,2.7,0
2018/10/31,7,00,2886,12.6,0,2.7,0
2018/10/31,8,00,3158,13.5,0,1.9,0
2018/10/31,9,00,3332,14.6,0.5,2.3,0
2018/10/31,10,00,3367,16.5,0.1,3.4,0
2018/10/31,11,00,3366,16.9,0.2,2.9,0
2018/10/31,12,00,3207,18.8,1,3.7,0
2018/10/31,13,00,3304,19.1,1,2.5,0
2018/10/31,14,00,3308,18.6,1,1.2,0
2018/10/31,15,00,3278,18.1,1,2.1,0
2018/10/31,16,00,3350,15.9,0.7,1.7,0
2018/10/31,17,00,3453,15.6,0,1.5,0
2018/10/31,18,00,3396,15.9,0,1.5,0
2018/10/31,19,00,3279,16,0,3.1,0
2018/10/31,20,00,3149,14.3,0,3.5,0
2018/10/31,21,00,3022,14.3,0,2.7,0
2018/10/31,22,00,2905,14.2,0,3,0
2018/10/31,23,00,2722,13.2,0,2.7,0
2018/11/1,0,00,2522,13,0,3.9,0
2018/11/1,1,00,2411,11.8,0,2.1,0
2018/11/1,2,00,2394,12.2,0,2.6,0
2018/11/1,3,00,2430,12.9,0,3.9,0
2018/11/1,4,00,2469,12.3,0,2.7,0
2018/11/1,5,00,2576,12.1,0,3.5,0
2018/11/1,6,00,2756,12.2,0,2.9,0
2018/11/1,7,00,2931,12.8,0.1,5,0
2018/11/1,8,00,3158,14.5,0.7,4,0
2018/11/1,9,00,3330,16.1,1,3.6,0
2018/11/1,10,00,3369,17.3,1,5.7,0
2018/11/1,11,00,3349,16.7,0.8,4.6,0
2018/11/1,12,00,3178,19.2,0.9,6.1,0
2018/11/1,13,00,3309,19.2,1,3.5,0
2018/11/1,14,00,3307,19,1,3.6,0
2018/11/1,15,00,3298,18.2,1,2,0
2018/11/1,16,00,3368,17,1,2.5,0
2018/11/1,17,00,3495,15.3,0.4,1.7,0
2018/11/1,18,00,3443,14.8,0,3.3,0
2018/11/1,19,00,3328,13.9,0,2.5,0
2018/11/1,20,00,3198,14.9,0,4.1,0
2018/11/1,21,00,3057,13.8,0,2.9,0
2018/11/1,22,00,2931,12.5,0,1.4,0
2018/11/1,23,00,2739,12.3,0,2.6,0
2018/11/2,0,00,2545,12.4,0,2.2,0
2018/11/2,1,00,2427,11.9,0,1.4,0
2018/11/2,2,00,2417,11.6,0,1.8,0
2018/11/2,3,00,2445,11.8,0,1.9,0
2018/11/2,4,00,2490,10.7,0,1.9,0
2018/11/2,5,00,2601,10.8,0,2,0
2018/11/2,6,00,2792,10.8,0,2.4,0
2018/11/2,7,00,2945,11,0.1,1.9,0
2018/11/2,8,00,3156,12.3,1,2.5,0
2018/11/2,9,00,3321,14.4,1,3.2,0
2018/11/2,10,00,3342,15.7,1,2.8,0
2018/11/2,11,00,3341,17.2,1,1.5,0
2018/11/2,12,00,3190,18.4,1,1.6,0
2018/11/2,13,00,3324,18.8,1,1.9,0
2018/11/2,14,00,3325,18.1,1,2,0
2018/11/2,15,00,3299,17.2,1,1.8,0
2018/11/2,16,00,3354,17.6,1,1.8,0
2018/11/2,17,00,3459,14.3,0.5,1.5,0
2018/11/2,18,00,3403,14,0,2.4,0
2018/11/2,19,00,3282,16.1,0,4.1,0
2018/11/2,20,00,3154,15,0,2.4,0
2018/11/2,21,00,3027,15.3,0,2.2,0
2018/11/2,22,00,2907,15.5,0,2.8,0
2018/11/2,23,00,2733,15.3,0,2.1,0
2018/11/3,0,00,2535,13.1,0,1.3,0
2018/11/3,1,00,2412,12.6,0,2.7,0
2018/11/3,2,00,2392,11.8,0,2.6,0
2018/11/3,3,00,2408,11.9,0,1.8,0
2018/11/3,4,00,2420,11.2,0,1.8,0
2018/11/3,5,00,2444,10.8,0,2.4,0
2018/11/3,6,00,2478,10.8,0,1.7,0
2018/11/3,7,00,2584,11.7,0.1,1.6,0
2018/11/3,8,00,2753,13.4,1,2.1,0
2018/11/3,9,00,2856,15.3,1,2.6,0
2018/11/3,10,00,2883,16.5,1,1.5,0
2018/11/3,11,00,2875,17.9,1,1.4,0
2018/11/3,12,00,2851,18.9,1,2.1,0
2018/11/3,13,00,2841,18.8,0.8,1.6,0
2018/11/3,14,00,2795,18.9,0.8,3.3,0
2018/11/3,15,00,2781,18.6,0.4,2.9,0
2018/11/3,16,00,2875,17.5,0.2,2.2,0
2018/11/3,17,00,3050,16.5,0,2.1,0
2018/11/3,18,00,3077,17.3,0,3,0
2018/11/3,19,00,3017,16,0,1.9,0
2018/11/3,20,00,2921,14.6,0,1.8,0
2018/11/3,21,00,2789,14.3,0,1.2,0
2018/11/3,22,00,2636,13.8,0,0.7,0
2018/11/3,23,00,2486,14,0,1.5,0
2018/11/4,0,00,2320,13.9,0,1.1,0
2018/11/4,1,00,2228,13.5,0,2.5,0
2018/11/4,2,00,2212,13.4,0,2,0
2018/11/4,3,00,2242,13.3,0,2.7,0
2018/11/4,4,00,2256,13.8,0,2.3,0
2018/11/4,5,00,2276,14,0,2.1,0
2018/11/4,6,00,2313,13.9,0,1.7,0
2018/11/4,7,00,2457,13.9,0,1.7,0
2018/11/4,8,00,2650,14.2,0,3.2,0
2018/11/4,9,00,2751,14.9,0,3.4,0
2018/11/4,10,00,2800,15.2,0,2.5,0
2018/11/4,11,00,2832,15.7,0,2.2,0
2018/11/4,12,00,2786,15.7,0,3.6,0
2018/11/4,13,00,2767,15.7,0,3.6,0
2018/11/4,14,00,2729,16,0,2.3,0
2018/11/4,15,00,2754,15.7,0,1.4,0
2018/11/4,16,00,2905,16,0,0.6,0
2018/11/4,17,00,3091,15,0,1.3,0
2018/11/4,18,00,3102,14.7,0,1.9,0
2018/11/4,19,00,3042,14.6,0,1.1,0
2018/11/4,20,00,2941,14.8,0,1.7,0
2018/11/4,21,00,2796,15,0,1.4,0
2018/11/4,22,00,2635,15.1,0,1.8,0
2018/11/4,23,00,2474,15.3,0,2.4,0
2018/11/5,0,00,2304,15.3,0,1.5,0
2018/11/5,1,00,2214,15.1,0,1.8,0
2018/11/5,2,00,2208,15.3,0,1.8,0
2018/11/5,3,00,2244,15.1,0,2,0
2018/11/5,4,00,2286,14.9,0,1.9,1.5
2018/11/5,5,00,2374,14.7,0,2,0
2018/11/5,6,00,2581,14.6,0,2.3,0
2018/11/5,7,00,2858,14.8,0,2.7,0
2018/11/5,8,00,3147,15.5,0,2.6,0
2018/11/5,9,00,3338,15.7,0,1.6,0
2018/11/5,10,00,3390,18,0.5,2,0
2018/11/5,11,00,3435,19.4,0.6,1.5,0
2018/11/5,12,00,3259,19.9,0.3,1.4,0
2018/11/5,13,00,3411,20.6,0.1,1.3,0
2018/11/5,14,00,3400,21.2,0.2,1.5,0
2018/11/5,15,00,3367,21.5,0.5,2,0
2018/11/5,16,00,3475,20.4,0.4,1.6,0
2018/11/5,17,00,3538,20.5,0,3.3,0
2018/11/5,18,00,3460,20.8,0,2.8,0
2018/11/5,19,00,3308,19.4,0,3,0
2018/11/5,20,00,3149,19,0,1,0
2018/11/5,21,00,3005,19,0,2.2,0
2018/11/5,22,00,2878,18.8,0,1.2,0
2018/11/5,23,00,2704,18.7,0,1.8,0
2018/11/6,0,00,2509,18.4,0,0.8,0
2018/11/6,1,00,2392,17.4,0,1.8,0
2018/11/6,2,00,2371,17,0,1.5,0
2018/11/6,3,00,2399,16.9,0,1.2,0
2018/11/6,4,00,2427,17.5,0,1.2,0
2018/11/6,5,00,2494,17.4,0,1.9,0
2018/11/6,6,00,2661,17.3,0,1.2,0
2018/11/6,7,00,2927,17.8,0,2.2,0
2018/11/6,8,00,3247,18.3,0,2.5,0
2018/11/6,9,00,3470,19,0,1.8,0
2018/11/6,10,00,3537,20.3,0.2,1.9,0
2018/11/6,11,00,3542,19.9,0,2.6,0
2018/11/6,12,00,3382,18.5,0,2,4.5
2018/11/6,13,00,3509,17.9,0,2.3,6
2018/11/6,14,00,3518,17.5,0,1.7,12
2018/11/6,15,00,3498,17.6,0,2.2,3
2018/11/6,16,00,3591,17.6,0,1.9,2
2018/11/6,17,00,3609,17.1,0,2.2,2
2018/11/6,18,00,3514,17.2,0,0.9,2
2018/11/6,19,00,3359,17.2,0,2.5,3.5
2018/11/6,20,00,3202,17.1,0,2.1,0
2018/11/6,21,00,3048,17.1,0,2.1,0
2018/11/6,22,00,2922,16.9,0,2.2,0.5
2018/11/6,23,00,2743,16.7,0,2,0
2018/11/7,0,00,2534,16.3,0,2.6,0
2018/11/7,1,00,2414,15.8,0,1.3,0
2018/11/7,2,00,2395,15.7,0,2.6,0
2018/11/7,3,00,2410,15.5,0,2.1,0
2018/11/7,4,00,2450,15.3,0,1.3,0
2018/11/7,5,00,2517,15.3,0,1.6,0
2018/11/7,6,00,2679,14.9,0,2.3,0
2018/11/7,7,00,2936,15.2,0,2.2,0
2018/11/7,8,00,3207,16.3,0.3,2.3,0
2018/11/7,9,00,3373,16.7,0,3.9,0
2018/11/7,10,00,3439,17.8,0.3,2.4,0
2018/11/7,11,00,3440,19.5,0.5,3.4,0
2018/11/7,12,00,3219,18.9,0.2,3.7,0
2018/11/7,13,00,3352,19.4,0.4,4.7,0
2018/11/7,14,00,3356,19.4,0.8,4,0
2018/11/7,15,00,3336,18.7,1,4.9,0
2018/11/7,16,00,3440,17.8,1,3.3,0
2018/11/7,17,00,3511,17.5,0.2,2.9,0
2018/11/7,18,00,3433,17.3,0,2.8,0
2018/11/7,19,00,3305,16,0,2.7,0
2018/11/7,20,00,3162,16.4,0,2.9,0
2018/11/7,21,00,3017,15.6,0,2.2,0
2018/11/7,22,00,2903,15.4,0,3.5,0
2018/11/7,23,00,2721,14.5,0,1.4,0
2018/11/8,0,00,2532,13.9,0,1.3,0
2018/11/8,1,00,2416,14.8,0,2.8,0
2018/11/8,2,00,2395,14.8,0,2.8,0
2018/11/8,3,00,2428,14.3,0,2.1,0
2018/11/8,4,00,2468,13.9,0,2.3,0
2018/11/8,5,00,2549,13.6,0,2.9,0
2018/11/8,6,00,2723,13.6,0,2.8,0
2018/11/8,7,00,2942,14,0,2.5,0
2018/11/8,8,00,3207,15.2,1,3.3,0
2018/11/8,9,00,3382,17.1,1,3.4,0
2018/11/8,10,00,3416,18.3,1,2.9,0
2018/11/8,11,00,3445,19,0.9,2.4,0
2018/11/8,12,00,3292,19.9,0.8,2.2,0
2018/11/8,13,00,3398,20.3,0.7,2.5,0
2018/11/8,14,00,3381,19.5,0.2,2.4,0
2018/11/8,15,00,3365,19.5,0.1,4,0
2018/11/8,16,00,3468,17.9,0,2.4,0
2018/11/8,17,00,3548,18.2,0,1.7,0
2018/11/8,18,00,3473,17.8,0,3,0
2018/11/8,19,00,3331,17.8,0,3.1,0
2018/11/8,20,00,3181,17.5,0,3.2,0
2018/11/8,21,00,3044,17.6,0,1.8,0
2018/11/8,22,00,2909,17.4,0,2.3,0
2018/11/8,23,00,2733,17.1,0,1.8,0
2018/11/9,0,00,2531,15.6,0,1.7,0
2018/11/9,1,00,2414,14.9,0,3.2,0
2018/11/9,2,00,2402,14.6,0,1.9,1
2018/11/9,3,00,2426,14.2,0,2,0.5
2018/11/9,4,00,2460,14.2,0,2.4,0
2018/11/9,5,00,2544,14.4,0,2.1,0
2018/11/9,6,00,2720,14.4,0,1.7,0
2018/11/9,7,00,2963,14.6,0,2.6,0.5
2018/11/9,8,00,3269,14.5,0,2,0
2018/11/9,9,00,3491,14.5,0,2,0.5
2018/11/9,10,00,3526,14.8,0,1.8,0
2018/11/9,11,00,3499,15.5,0,1.2,0
2018/11/9,12,00,3347,16.7,0,1.2,0
2018/11/9,13,00,3508,17,0,0.9,0
2018/11/9,14,00,3515,16.3,0,1.1,0.5
2018/11/9,15,00,3513,16.4,0,2,1.5
2018/11/9,16,00,3602,16.2,0,2.2,1.5
2018/11/9,17,00,3592,16.5,0,3.2,0.5
2018/11/9,18,00,3487,16.6,0,1.6,0.5
2018/11/9,19,00,3344,16.1,0,1.6,0
2018/11/9,20,00,3192,16.2,0,1.1,0
2018/11/9,21,00,3043,16.3,0,1,0
2018/11/9,22,00,2931,16.1,0,1.8,0
2018/11/9,23,00,2759,16.3,0,1.5,0
2018/11/10,0,00,2553,16.2,0,1.7,0
2018/11/10,1,00,2433,16,0,1.3,0.5
2018/11/10,2,00,2406,15.9,0,0.7,0
2018/11/10,3,00,2415,15.7,0,2.9,0
2018/11/10,4,00,2415,15.7,0,0.9,0
2018/11/10,5,00,2432,15.5,0,1.8,0
2018/11/10,6,00,2485,15.6,0,1.1,0
2018/11/10,7,00,2630,15.8,0,1.9,0
2018/11/10,8,00,2811,16.4,0.3,0.9,0
2018/11/10,9,00,2920,17.6,1,1.1,0
2018/11/10,10,00,2945,19.8,1,1.9,0
2018/11/10,11,00,2975,20.8,1,2.2,0
2018/11/10,12,00,2911,21.8,1,2.5,0
2018/11/10,13,00,2961,22.1,1,3.3,0
2018/11/10,14,00,2939,22.5,0.9,1.8,0
2018/11/10,15,00,2917,21.7,0.9,2.8,0
2018/11/10,16,00,3027,21.1,0.1,2,0
2018/11/10,17,00,3141,20.6,0,3.7,0
2018/11/10,18,00,3106,19.7,0,2.9,0
2018/11/10,19,00,3042,17.5,0,2.7,1
2018/11/10,20,00,2928,17.2,0,2.2,0
2018/11/10,21,00,2781,16,0,3.1,0
2018/11/10,22,00,2631,16.2,0,2,0
2018/11/10,23,00,2491,15.9,0,1.8,0
2018/11/11,0,00,2328,16.1,0,2.7,0
2018/11/11,1,00,2228,15.6,0,2.6,0
2018/11/11,2,00,2217,15.3,0,1.1,0
2018/11/11,3,00,2242,14.9,0,1.2,0
2018/11/11,4,00,2256,15,0,1.9,0
2018/11/11,5,00,2281,15.4,0,1.4,0
2018/11/11,6,00,2296,13.8,0,1.2,0
2018/11/11,7,00,2368,14.2,0,2.2,0
2018/11/11,8,00,2499,15.3,0.4,1.3,0
2018/11/11,9,00,2600,17.2,0.9,0.7,0
